Date,Fentanyl,LSD,Codeine,Morphine,MDMA,Methamphetamine,Xylazine,Oxymorphone,Gabapentin,Kratom,Ketamine,Tramadol,Oxycodone,Hydrocodone,Diphenhydramine
2022-09-30 23:24:34.457313,42,70,262,241,84,0,96,11,60,195,59,140,269,186,130
2022-10-01 23:24:34.457313,61,97,236,259,99,57,68,0,77,193,84,91,278,221,117
2022-10-02 23:24:34.457313,0,99,276,260,106,30,39,7,59,177,96,117,204,204,141
2022-10-03 23:24:34.457313,21,83,258,223,87,8,61,0,36,179,61,134,237,199,123
2022-10-04 23:24:34.457313,30,79,242,263,85,4,89,0,39,202,76,99,288,185,151
2022-10-05 23:24:34.457313,15,109,249,250,81,14,71,0,68,221,23,138,272,213,124
2022-10-06 23:24:34.457313,10,111,240,240,94,0,93,0,49,160,66,148,223,189,148
2022-10-07 23:24:34.457313,1,80,247,257,66,0,60,0,83,184,44,111,274,219,151
2022-10-08 23:24:34.457313,13,80,256,216,71,0,62,20,54,188,39,107,230,217,178
2022-10-09 23:24:34.457313,18,116,264,224,75,18,31,0,28,200,63,121,226,165,177
2022-10-10 23:24:34.457313,43,21,252,262,78,0,79,0,64,195,62,109,273,216,137
2022-10-11 23:24:34.457313,0,85,266,240,59,0,59,0,69,174,66,75,247,194,131
2022-10-12 23:24:34.457313,4,101,247,233,88,0,74,21,56,168,15,100,258,178,188
2022-10-13 23:24:34.457313,0,88,238,254,56,0,116,0,80,159,74,121,244,180,138
2022-10-14 23:24:34.457313,12,82,281,243,51,0,50,0,67,200,92,115,267,210,149
2022-10-15 23:24:34.457313,15,85,247,229,72,43,87,0,52,189,52,96,237,226,115
2022-10-16 23:24:34.457313,26,76,249,244,96,43,67,0,44,163,61,100,233,213,168
2022-10-17 23:24:34.457313,0,118,276,267,61,0,49,26,51,185,74,118,279,191,167
2022-10-18 23:24:34.457313,7,84,213,220,79,15,45,26,58,145,48,126,269,193,110
2022-10-19 23:24:34.457313,35,77,260,239,86,27,65,23,40,158,30,114,266,208,168
2022-10-20 23:24:34.457313,19,93,257,229,88,26,58,0,55,180,100,165,206,183,150
2022-10-21 23:24:34.457313,32,96,311,227,85,0,70,0,64,215,65,119,248,173,183
2022-10-22 23:24:34.457313,56,46,257,247,76,0,83,15,80,176,90,130,253,180,147
2022-10-23 23:24:34.457313,0,61,274,253,87,0,59,1,40,196,57,125,256,223,166
2022-10-24 23:24:34.457313,16,109,272,251,81,16,55,0,33,188,36,107,242,202,178
2022-10-25 23:24:34.457313,4,82,259,242,75,12,104,0,47,179,51,132,233,172,139
2022-10-26 23:24:34.457313,0,105,268,285,97,7,84,17,44,216,99,119,241,207,157
2022-10-27 23:24:34.457313,41,71,241,251,104,0,45,13,104,174,48,123,254,191,129
2022-10-28 23:24:34.457313,11,80,282,281,68,5,92,32,27,193,29,92,230,200,139
2022-10-29 23:24:34.457313,12,54,264,236,79,0,65,43,49,131,78,124,242,201,143
2022-10-30 23:24:34.457313,11,87,261,255,98,0,60,3,20,158,76,150,266,180,158
2022-10-31 23:24:34.457313,5,81,257,246,103,18,95,0,71,187,71,120,260,209,166
2022-11-01 23:24:34.457313,1,95,283,229,59,0,67,36,18,190,99,142,241,212,124
2022-11-02 23:24:34.457313,25,119,305,264,77,0,103,25,36,193,30,110,248,165,139
2022-11-03 23:24:34.457313,7,126,269,242,77,46,95,0,60,173,38,101,246,187,137
2022-11-04 23:24:34.457313,3,81,230,277,122,6,53,24,69,163,52,107,208,204,179
2022-11-05 23:24:34.457313,12,63,254,223,76,0,95,0,38,236,45,113,235,173,115
2022-11-06 23:24:34.457313,23,62,259,252,58,3,81,12,66,200,75,116,230,207,168
2022-11-07 23:24:34.457313,0,57,267,277,68,26,89,32,48,222,74,67,242,218,156
2022-11-08 23:24:34.457313,29,87,238,254,100,47,33,2,57,182,65,106,271,196,135
2022-11-09 23:24:34.457313,0,79,240,263,82,42,98,1,88,221,103,146,266,180,193
2022-11-10 23:24:34.457313,28,96,314,258,103,18,58,15,42,210,90,117,215,189,150
2022-11-11 23:24:34.457313,20,82,293,243,81,20,100,18,54,184,80,100,247,182,162
2022-11-12 23:24:34.457313,28,113,276,246,88,13,51,0,52,199,69,124,227,177,122
2022-11-13 23:24:34.457313,26,121,306,259,101,0,101,12,87,190,91,109,233,206,119
2022-11-14 23:24:34.457313,9,110,280,255,63,44,107,0,46,158,74,136,271,209,170
2022-11-15 23:24:34.457313,1,128,276,241,94,15,98,8,92,187,61,138,215,189,155
2022-11-16 23:24:34.457313,6,94,277,276,82,14,62,18,76,200,76,97,275,191,161
2022-11-17 23:24:34.457313,23,113,265,230,96,0,82,11,52,203,67,120,252,202,183
2022-11-18 23:24:34.457313,22,91,279,290,124,7,90,5,29,182,78,143,276,223,173
2022-11-19 23:24:34.457313,19,96,306,287,83,32,78,55,59,186,66,120,216,215,159
2022-11-20 23:24:34.457313,19,92,306,265,85,55,58,7,71,187,102,133,280,211,150
2022-11-21 23:24:34.457313,6,112,253,250,91,27,104,0,77,193,108,169,252,214,169
2022-11-22 23:24:34.457313,47,110,289,265,89,40,96,0,68,195,89,122,251,203,168
2022-11-23 23:24:34.457313,0,93,295,293,93,21,75,47,35,186,39,113,265,201,171
2022-11-24 23:24:34.457313,0,105,269,253,123,34,91,51,34,177,54,132,241,186,152
2022-11-25 23:24:34.457313,49,149,247,232,118,0,104,31,73,202,66,144,254,201,127
2022-11-26 23:24:34.457313,52,101,290,237,81,16,95,68,74,192,64,153,263,186,172
2022-11-27 23:24:34.457313,23,128,259,264,111,17,83,18,24,237,57,94,246,194,188
2022-11-28 23:24:34.457313,0,126,306,219,115,9,63,59,50,230,103,143,305,224,150
2022-11-29 23:24:34.457313,19,122,308,255,73,5,90,78,44,226,77,135,246,178,153
2022-11-30 23:24:34.457313,0,146,293,271,75,16,100,71,78,184,91,139,255,212,151
2022-12-01 23:24:34.457313,35,106,290,273,96,31,134,40,73,184,49,164,270,194,188
2022-12-02 23:24:34.457313,35,98,251,231,122,50,95,21,48,178,47,136,233,229,154
2022-12-03 23:24:34.457313,56,126,312,254,103,40,86,13,88,234,61,135,249,205,156
2022-12-04 23:24:34.457313,0,104,306,227,139,21,80,5,93,170,81,148,244,208,187
2022-12-05 23:24:34.457313,57,133,281,250,145,5,96,35,73,179,86,144,257,195,185
2022-12-06 23:24:34.457313,22,107,314,281,103,8,85,34,45,192,70,146,237,219,126
2022-12-07 23:24:34.457313,47,115,273,252,122,60,100,55,75,201,54,106,267,192,178
2022-12-08 23:24:34.457313,20,120,290,247,135,35,82,22,88,180,95,137,253,199,143
2022-12-09 23:24:34.457313,28,74,266,281,75,44,89,44,96,213,66,128,282,222,147
2022-12-10 23:24:34.457313,52,108,330,262,109,46,97,32,81,230,89,127,225,192,147
2022-12-11 23:24:34.457313,3,145,290,258,112,36,114,41,94,202,72,137,254,210,162
2022-12-12 23:24:34.457313,55,114,303,234,105,24,138,44,62,215,98,82,235,191,181
2022-12-13 23:24:34.457313,27,136,328,275,118,13,108,66,57,244,81,133,273,227,186
2022-12-14 23:24:34.457313,38,144,316,283,97,31,102,39,120,194,91,146,252,231,162
2022-12-15 23:24:34.457313,15,89,302,262,120,41,106,78,82,188,75,132,260,194,204
2022-12-16 23:24:34.457313,44,128,276,276,101,54,132,45,56,195,109,143,237,214,211
2022-12-17 23:24:34.457313,11,158,277,231,89,68,109,69,23,167,54,152,206,207,168
2022-12-18 23:24:34.457313,32,130,308,251,100,42,113,22,44,238,59,124,258,224,167
2022-12-19 23:24:34.457313,35,103,327,236,132,58,100,15,88,213,75,162,270,234,175
2022-12-20 23:24:34.457313,48,113,321,263,106,19,136,53,81,167,79,131,255,164,162
2022-12-21 23:24:34.457313,29,108,307,298,129,59,118,30,59,221,77,142,267,198,198
2022-12-22 23:24:34.457313,62,151,328,285,121,83,110,23,78,163,96,123,293,229,191
2022-12-23 23:24:34.457313,52,115,318,278,116,13,112,67,36,211,50,142,261,207,172
2022-12-24 23:24:34.457313,43,129,284,252,96,26,142,51,57,220,80,162,270,185,148
2022-12-25 23:24:34.457313,49,121,288,266,114,38,126,66,91,221,67,146,248,238,195
2022-12-26 23:24:34.457313,3,155,318,258,117,39,94,23,64,201,85,148,267,211,168
2022-12-27 23:24:34.457313,37,151,276,278,113,15,91,65,56,201,44,159,256,233,209
2022-12-28 23:24:34.457313,71,112,267,286,98,35,110,52,72,208,73,149,259,220,163
2022-12-29 23:24:34.457313,23,147,299,241,120,29,133,35,96,187,73,142,283,223,223
2022-12-30 23:24:34.457313,39,140,300,239,135,30,140,51,56,199,123,169,233,194,180
2022-12-31 23:24:34.457313,33,131,302,270,140,38,143,55,79,194,104,159,280,208,193
2023-01-01 23:24:34.457313,31,145,314,275,128,59,102,65,79,206,55,150,269,204,193
2023-01-02 23:24:34.457313,26,98,292,239,108,46,106,93,60,247,90,168,262,211,176
2023-01-03 23:24:34.457313,66,120,280,282,141,50,119,46,46,242,106,136,241,192,199
2023-01-04 23:24:34.457313,58,155,312,296,127,41,121,61,77,201,94,157,276,217,176
2023-01-05 23:24:34.457313,9,152,266,275,101,12,105,49,77,202,94,149,252,238,174
2023-01-06 23:24:34.457313,34,119,322,255,184,96,88,70,69,209,94,87,267,223,198
2023-01-07 23:24:34.457313,66,136,308,267,111,19,93,40,50,192,90,151,290,221,195
2023-01-08 23:24:34.457313,54,143,360,253,122,52,130,55,76,186,59,153,264,200,183
2023-01-09 23:24:34.457313,54,149,279,252,131,43,90,49,79,238,90,156,279,206,212
2023-01-10 23:24:34.457313,37,138,336,243,117,87,119,76,66,196,87,154,275,193,207
2023-01-11 23:24:34.457313,52,156,327,270,125,65,146,62,103,169,109,120,270,237,195
2023-01-12 23:24:34.457313,42,144,285,257,144,31,120,49,94,198,94,169,300,226,172
2023-01-13 23:24:34.457313,75,140,367,231,105,50,146,46,25,229,92,151,284,161,167
2023-01-14 23:24:34.457313,69,138,303,270,112,34,141,66,68,199,76,135,283,234,156
2023-01-15 23:24:34.457313,46,161,308,234,159,97,97,94,46,231,75,183,255,227,184
2023-01-16 23:24:34.457313,66,162,297,292,162,27,139,35,61,200,81,141,261,225,164
2023-01-17 23:24:34.457313,48,173,342,258,98,74,108,60,36,222,107,143,264,189,191
2023-01-18 23:24:34.457313,36,152,333,283,154,66,79,55,73,182,72,145,254,182,172
2023-01-19 23:24:34.457313,33,147,311,297,137,48,99,45,98,211,93,159,268,240,202
2023-01-20 23:24:34.457313,56,146,342,291,146,49,110,63,97,184,49,185,279,199,211
2023-01-21 23:24:34.457313,69,178,326,289,143,44,121,72,72,216,75,109,273,194,195
2023-01-22 23:24:34.457313,30,153,333,259,95,42,155,87,53,148,76,146,233,197,168
2023-01-23 23:24:34.457313,46,148,331,274,103,40,108,62,99,197,97,131,298,217,201
2023-01-24 23:24:34.457313,40,128,322,285,171,57,173,66,87,262,108,128,260,256,228
2023-01-25 23:24:34.457313,52,154,314,261,154,51,144,68,97,224,99,181,281,214,206
2023-01-26 23:24:34.457313,50,144,276,259,157,78,140,69,90,182,102,122,281,211,208
2023-01-27 23:24:34.457313,47,130,326,293,140,32,114,85,76,226,81,170,274,224,216
2023-01-28 23:24:34.457313,57,147,336,252,147,68,133,80,72,207,60,183,251,217,215
2023-01-29 23:24:34.457313,56,159,303,225,161,64,123,100,76,215,109,179,277,208,216
2023-01-30 23:24:34.457313,53,162,297,276,122,75,145,76,83,225,92,117,301,222,227
2023-01-31 23:24:34.457313,50,143,314,294,116,71,163,57,74,199,73,196,283,224,190
2023-02-01 23:24:34.457313,60,140,298,229,134,81,122,60,88,207,81,156,278,197,222
2023-02-02 23:24:34.457313,52,144,301,241,113,70,139,33,42,235,102,189,272,228,184
2023-02-03 23:24:34.457313,48,149,340,284,156,59,108,74,55,208,92,172,248,196,207
2023-02-04 23:24:34.457313,75,156,335,255,149,56,146,37,65,254,78,208,297,193,218
2023-02-05 23:24:34.457313,66,117,334,274,144,57,149,68,57,229,112,167,268,241,161
2023-02-06 23:24:34.457313,75,136,333,256,130,48,141,59,63,208,81,167,296,269,194
2023-02-07 23:24:34.457313,61,119,292,265,159,92,147,96,49,203,101,166,258,208,184
2023-02-08 23:24:34.457313,29,163,305,268,149,89,145,39,64,196,50,186,254,247,185
2023-02-09 23:24:34.457313,53,129,300,245,142,48,158,92,95,198,107,174,279,193,228
2023-02-10 23:24:34.457313,68,141,312,202,144,54,171,61,136,200,86,185,280,226,178
2023-02-11 23:24:34.457313,19,152,333,253,136,44,133,40,92,208,65,168,268,192,206
2023-02-12 23:24:34.457313,58,164,333,256,150,74,137,77,83,193,92,129,280,214,202
2023-02-13 23:24:34.457313,53,107,312,290,120,49,158,92,77,203,88,115,261,225,197
2023-02-14 23:24:34.457313,86,93,343,249,124,82,129,69,53,222,80,177,288,193,212
2023-02-15 23:24:34.457313,43,102,312,288,132,24,159,66,63,223,86,156,258,194,182
2023-02-16 23:24:34.457313,31,137,303,256,139,64,105,26,82,211,45,127,259,233,199
2023-02-17 23:24:34.457313,52,141,266,266,137,76,152,65,64,186,90,159,276,201,202
2023-02-18 23:24:34.457313,35,140,327,287,144,73,114,126,69,212,76,165,258,204,234
2023-02-19 23:24:34.457313,71,83,307,282,113,73,144,62,54,212,89,153,327,214,190
2023-02-20 23:24:34.457313,50,159,298,260,146,44,138,62,72,219,117,145,272,203,220
2023-02-21 23:24:34.457313,37,144,305,285,150,57,122,63,66,205,71,175,258,172,197
2023-02-22 23:24:34.457313,55,147,291,279,157,48,125,61,74,250,110,178,269,233,189
2023-02-23 23:24:34.457313,72,128,313,302,134,38,115,48,77,182,90,155,283,181,204
2023-02-24 23:24:34.457313,42,123,297,276,108,63,129,84,47,245,60,174,283,202,221
2023-02-25 23:24:34.457313,26,143,350,278,161,48,156,44,48,202,67,159,264,232,157
2023-02-26 23:24:34.457313,65,155,315,276,137,73,125,58,57,237,100,161,223,208,208
2023-02-27 23:24:34.457313,49,126,323,257,120,57,82,74,78,184,94,140,253,228,154
2023-02-28 23:24:34.457313,26,121,318,261,156,36,139,51,57,248,125,155,273,221,215
2023-03-01 23:24:34.457313,41,128,335,251,151,45,136,72,96,217,131,116,239,207,187
2023-03-02 23:24:34.457313,53,136,314,269,158,102,104,110,52,234,101,129,245,224,226
2023-03-03 23:24:34.457313,49,140,306,269,149,55,109,93,67,227,69,142,240,230,189
2023-03-04 23:24:34.457313,74,139,304,274,102,68,135,63,65,216,97,125,275,224,197
2023-03-05 23:24:34.457313,55,122,331,269,80,64,118,65,92,223,94,173,303,246,207
2023-03-06 23:24:34.457313,47,101,297,257,100,36,137,57,61,204,122,148,274,209,217
2023-03-07 23:24:34.457313,61,138,320,258,143,13,109,47,100,189,96,163,255,199,148
2023-03-08 23:24:34.457313,21,157,306,294,124,39,135,71,77,211,64,148,280,211,184
2023-03-09 23:24:34.457313,57,102,310,265,134,34,132,74,55,228,71,152,269,241,193
2023-03-10 23:24:34.457313,38,137,333,252,153,29,131,70,55,197,118,162,250,218,202
2023-03-11 23:24:34.457313,41,123,311,284,103,40,118,35,62,175,88,170,274,240,232
2023-03-12 23:24:34.457313,49,129,292,237,126,35,109,79,86,201,97,152,266,221,195
2023-03-13 23:24:34.457313,57,122,329,224,149,46,107,36,103,194,92,147,251,229,192
2023-03-14 23:24:34.457313,85,152,331,317,144,45,123,53,116,206,89,160,289,198,214
2023-03-15 23:24:34.457313,49,126,300,287,137,67,90,91,81,216,84,152,281,234,175
2023-03-16 23:24:34.457313,57,145,302,266,133,23,138,46,76,222,106,135,268,223,207
2023-03-17 23:24:34.457313,37,161,285,272,137,36,94,65,42,231,101,173,255,152,184
2023-03-18 23:24:34.457313,63,142,293,272,108,71,114,52,126,199,77,184,274,240,207
2023-03-19 23:24:34.457313,26,104,324,266,96,61,132,46,79,225,77,124,280,199,193
2023-03-20 23:24:34.457313,33,99,326,253,122,51,131,51,95,217,86,152,277,228,216
2023-03-21 23:24:34.457313,52,138,353,284,112,59,80,45,74,238,69,139,266,189,190
2023-03-22 23:24:34.457313,15,118,300,278,123,25,133,79,72,247,58,164,272,146,175
2023-03-23 23:24:34.457313,48,112,319,265,127,85,113,59,91,209,89,169,290,239,165
2023-03-24 23:24:34.457313,38,103,319,284,136,42,102,55,43,187,75,131,289,197,195
2023-03-25 23:24:34.457313,42,155,314,275,94,30,133,36,60,211,93,129,266,189,193
2023-03-26 23:24:34.457313,63,108,308,246,124,51,111,45,45,208,89,129,275,224,136
2023-03-27 23:24:34.457313,35,92,320,294,154,21,139,75,95,217,108,155,221,214,168
2023-03-28 23:24:34.457313,71,114,265,298,79,50,88,48,27,217,83,146,267,212,148
2023-03-29 23:24:34.457313,58,109,303,244,122,43,72,32,132,242,108,128,273,222,219
2023-03-30 23:24:34.457313,32,111,275,257,92,25,102,22,75,216,144,147,216,192,147
2023-03-31 23:24:34.457313,17,102,320,251,106,50,112,43,61,180,99,177,260,206,167
2023-04-01 23:24:34.457313,2,109,323,263,109,75,137,38,77,189,95,141,241,152,166
2023-04-02 23:24:34.457313,39,127,273,266,126,48,102,39,66,227,47,159,272,237,224
2023-04-03 23:24:34.457313,0,141,294,294,129,43,50,12,55,217,96,159,222,224,191
2023-04-04 23:24:34.457313,62,129,294,237,103,11,117,62,13,212,120,183,284,209,153
2023-04-05 23:24:34.457313,28,124,289,277,135,33,114,61,78,211,71,100,255,214,148
2023-04-06 23:24:34.457313,14,152,329,263,103,21,124,22,57,186,99,150,246,201,174
2023-04-07 23:24:34.457313,29,124,306,233,106,11,121,47,82,181,63,131,282,183,170
2023-04-08 23:24:34.457313,12,95,263,242,113,16,122,65,72,221,96,134,223,219,158
2023-04-09 23:24:34.457313,42,87,260,237,100,13,114,33,76,176,63,133,239,202,156
2023-04-10 23:24:34.457313,23,134,283,250,97,37,78,39,59,167,59,136,251,200,169
2023-04-11 23:24:34.457313,0,109,278,268,95,22,103,44,81,194,81,151,246,216,143
2023-04-12 23:24:34.457313,30,119,323,255,102,18,102,6,33,177,41,105,255,271,170
2023-04-13 23:24:34.457313,29,107,306,268,135,66,118,44,76,177,59,152,221,170,170
2023-04-14 23:24:34.457313,51,124,284,260,87,19,112,0,48,180,59,137,320,204,175
2023-04-15 23:24:34.457313,0,96,325,276,147,70,123,41,86,210,68,147,289,191,127
2023-04-16 23:24:34.457313,31,135,272,277,98,9,99,19,25,226,93,142,236,197,176
2023-04-17 23:24:34.457313,36,113,307,240,122,35,104,51,83,198,55,165,232,170,178
2023-04-18 23:24:34.457313,21,107,268,284,72,38,101,28,61,192,67,132,241,201,155
2023-04-19 23:24:34.457313,1,118,288,243,84,2,107,31,65,172,79,126,242,176,184
2023-04-20 23:24:34.457313,19,131,287,260,100,20,98,31,57,198,64,127,244,209,186
2023-04-21 23:24:34.457313,6,82,290,251,102,21,100,42,75,207,83,138,240,216,196
2023-04-22 23:24:34.457313,54,114,291,261,102,38,110,64,51,214,76,125,258,201,138
2023-04-23 23:24:34.457313,0,110,252,268,98,34,113,8,66,190,95,166,227,205,151
2023-04-24 23:24:34.457313,34,134,304,240,99,39,99,23,41,204,52,124,245,234,157
2023-04-25 23:24:34.457313,6,96,280,268,123,0,65,26,72,188,78,94,243,168,173
2023-04-26 23:24:34.457313,32,92,253,227,100,55,102,21,56,213,56,149,228,183,142
2023-04-27 23:24:34.457313,44,89,287,240,91,47,130,36,59,171,105,125,276,211,162
2023-04-28 23:24:34.457313,0,138,255,256,95,0,80,31,68,215,132,112,258,214,168
2023-04-29 23:24:34.457313,32,115,275,237,92,35,102,16,75,174,60,126,255,189,184
2023-04-30 23:24:34.457313,32,122,269,292,109,16,46,0,41,182,75,88,263,189,180
2023-05-01 23:24:34.457313,15,95,276,269,73,0,94,2,33,187,54,127,233,225,145
2023-05-02 23:24:34.457313,41,78,297,222,80,0,112,13,50,210,63,138,252,223,151
2023-05-03 23:24:34.457313,4,103,249,258,96,30,47,6,64,158,78,154,242,204,154
2023-05-04 23:24:34.457313,27,117,247,279,95,10,98,15,82,213,120,115,265,237,137
2023-05-05 23:24:34.457313,25,103,236,243,88,0,73,35,69,213,74,129,241,207,148
2023-05-06 23:24:34.457313,0,100,277,254,92,10,89,28,72,174,51,142,258,207,166
2023-05-07 23:24:34.457313,36,91,252,264,69,47,79,0,64,173,41,112,235,228,160
2023-05-08 23:24:34.457313,0,108,257,217,66,0,88,22,55,183,89,86,247,213,119
2023-05-09 23:24:34.457313,18,113,269,239,62,14,81,30,34,186,62,80,261,217,131
2023-05-10 23:24:34.457313,32,102,280,290,55,11,88,0,71,125,51,117,236,199,183
2023-05-11 23:24:34.457313,14,98,262,259,63,34,85,8,17,191,79,106,262,206,161
2023-05-12 23:24:34.457313,18,104,276,209,108,0,52,38,77,188,51,108,215,199,155
2023-05-13 23:24:34.457313,1,73,255,237,75,11,39,32,32,206,94,147,243,212,124
2023-05-14 23:24:34.457313,0,84,241,267,95,20,85,18,87,158,60,130,243,215,172
2023-05-15 23:24:34.457313,3,84,283,227,87,36,84,4,29,171,54,100,206,193,138
2023-05-16 23:24:34.457313,17,87,275,276,111,45,108,32,45,202,68,113,231,175,160
2023-05-17 23:24:34.457313,0,107,243,212,56,27,100,15,62,196,82,106,204,189,149
2023-05-18 23:24:34.457313,10,122,260,264,72,12,47,31,62,245,86,100,254,194,183
2023-05-19 23:24:34.457313,18,111,260,240,109,18,66,0,38,179,99,107,242,231,154
2023-05-20 23:24:34.457313,20,88,239,229,102,3,65,15,41,206,86,109,240,213,160
2023-05-21 23:24:34.457313,0,93,263,248,72,5,76,30,79,187,83,97,243,210,168
2023-05-22 23:24:34.457313,39,99,303,238,94,0,84,1,52,199,53,124,243,211,137
2023-05-23 23:24:34.457313,0,70,301,230,59,0,66,0,45,195,71,69,243,188,172
2023-05-24 23:24:34.457313,6,94,266,227,49,53,123,0,66,170,38,114,240,189,127
2023-05-25 23:24:34.457313,4,88,287,233,70,22,98,8,32,155,57,127,251,197,139
2023-05-26 23:24:34.457313,43,82,273,247,57,30,70,30,59,195,81,100,234,198,160
2023-05-27 23:24:34.457313,17,72,256,259,100,0,54,13,66,175,70,131,268,190,147
2023-05-28 23:24:34.457313,40,69,235,270,75,19,90,0,40,187,65,108,233,207,161
2023-05-29 23:24:34.457313,0,85,281,259,61,31,90,0,44,178,85,59,254,156,103
2023-05-30 23:24:34.457313,0,51,267,255,73,30,33,23,32,199,63,109,198,215,145
2023-05-31 23:24:34.457313,30,69,229,263,88,20,89,29,46,179,49,131,281,187,131
2023-06-01 23:24:34.457313,36,119,244,219,89,0,70,28,36,183,53,142,227,214,130
2023-06-02 23:24:34.457313,0,107,250,257,60,0,85,24,62,170,77,144,215,207,123
2023-06-03 23:24:34.457313,0,91,279,249,88,21,55,53,47,165,39,104,236,194,172
2023-06-04 23:24:34.457313,25,82,232,267,57,16,101,0,51,199,69,118,217,215,149
2023-06-05 23:24:34.457313,0,73,265,289,78,5,86,5,61,182,65,139,220,190,113
2023-06-06 23:24:34.457313,0,67,225,267,54,0,66,0,56,187,78,117,233,213,134
2023-06-07 23:24:34.457313,28,70,247,264,95,22,51,27,63,191,93,106,213,187,132
2023-06-08 23:24:34.457313,0,103,222,253,85,2,82,0,43,161,77,125,222,181,132
2023-06-09 23:24:34.457313,0,81,250,254,53,19,68,0,62,185,88,109,222,217,138
2023-06-10 23:24:34.457313,0,100,250,253,78,55,77,0,75,182,48,139,232,209,164
2023-06-11 23:24:34.457313,0,81,263,228,90,10,94,33,71,207,66,126,265,189,113
2023-06-12 23:24:34.457313,11,74,250,267,64,0,100,0,51,166,65,150,232,224,115
2023-06-13 23:24:34.457313,0,88,237,255,81,8,49,19,34,174,44,83,251,223,142
2023-06-14 23:24:34.457313,17,130,278,233,112,0,73,0,89,150,32,102,246,213,146
2023-06-15 23:24:34.457313,0,39,289,241,78,12,59,56,26,217,100,107,210,222,160
2023-06-16 23:24:34.457313,9,93,253,238,58,28,79,21,89,205,74,125,229,189,109
2023-06-17 23:24:34.457313,27,108,256,267,56,1,70,3,70,184,71,102,232,176,122
2023-06-18 23:24:34.457313,16,88,267,245,139,37,87,11,73,171,69,113,238,187,111
2023-06-19 23:24:34.457313,48,92,281,227,61,4,79,21,53,170,69,101,212,245,100
2023-06-20 23:24:34.457313,15,70,264,258,104,0,50,0,68,169,47,126,196,170,135
2023-06-21 23:24:34.457313,0,111,250,270,99,0,78,0,70,189,61,122,231,206,151
2023-06-22 23:24:34.457313,8,104,285,272,82,0,91,3,39,208,37,124,249,190,139
2023-06-23 23:24:34.457313,6,79,217,272,81,1,108,0,38,144,59,150,269,219,151
2023-06-24 23:24:34.457313,0,77,299,237,107,0,65,0,10,157,64,119,239,211,143
2023-06-25 23:24:34.457313,20,96,279,268,101,0,67,48,94,180,30,133,238,207,119
2023-06-26 23:24:34.457313,17,63,294,239,63,0,81,0,23,205,64,93,228,226,157
2023-06-27 23:24:34.457313,23,106,275,241,103,0,64,10,67,169,65,140,231,211,147
2023-06-28 23:24:34.457313,0,108,241,287,120,8,38,5,54,240,87,136,252,203,142
2023-06-29 23:24:34.457313,52,109,243,225,77,3,62,2,60,183,40,95,204,213,127
2023-06-30 23:24:34.457313,3,78,250,243,86,23,54,32,46,218,116,130,236,188,187
2023-07-01 23:24:34.457313,5,101,268,263,83,1,55,3,93,165,88,124,230,177,154
2023-07-02 23:24:34.457313,15,92,255,238,95,0,87,0,88,183,66,87,284,221,133
2023-07-03 23:24:34.457313,10,81,257,250,90,0,60,35,61,135,77,114,251,210,143
2023-07-04 23:24:34.457313,0,81,266,283,74,40,95,0,82,193,75,136,221,200,141
2023-07-05 23:24:34.457313,0,85,275,265,97,13,60,0,33,196,33,115,293,194,151
2023-07-06 23:24:34.457313,32,86,251,268,73,16,68,31,58,180,107,102,265,212,173
2023-07-07 23:24:34.457313,0,81,263,233,87,30,49,7,41,196,63,112,276,242,130
2023-07-08 23:24:34.457313,31,110,258,258,94,29,90,20,44,238,96,118,237,221,112
2023-07-09 23:24:34.457313,10,55,243,263,61,16,74,6,50,200,97,126,259,170,180
2023-07-10 23:24:34.457313,52,88,304,245,75,30,76,0,79,209,90,90,231,201,167
2023-07-11 23:24:34.457313,0,94,305,280,59,9,95,38,62,190,95,111,248,182,173
2023-07-12 23:24:34.457313,6,120,268,231,99,2,92,6,81,222,46,105,212,200,144
2023-07-13 23:24:34.457313,30,55,310,241,106,6,82,0,53,190,82,97,250,213,148
2023-07-14 23:24:34.457313,0,113,312,249,83,54,88,0,37,154,76,127,234,205,139
2023-07-15 23:24:34.457313,31,95,281,291,64,4,78,46,45,195,104,126,222,197,141
2023-07-16 23:24:34.457313,0,103,283,246,82,36,83,24,26,177,58,119,262,203,128
2023-07-17 23:24:34.457313,56,105,276,234,90,52,70,8,63,198,54,134,284,219,140
2023-07-18 23:24:34.457313,45,121,276,262,79,0,68,38,112,186,48,89,246,212,151
2023-07-19 23:24:34.457313,31,93,273,232,103,16,115,31,51,192,56,113,284,188,155
2023-07-20 23:24:34.457313,31,119,294,256,73,18,68,45,59,170,71,116,251,211,186
2023-07-21 23:24:34.457313,0,120,292,292,75,0,82,34,62,225,101,115,279,183,171
2023-07-22 23:24:34.457313,36,82,253,188,74,15,87,10,89,221,88,109,239,167,164
2023-07-23 23:24:34.457313,0,86,318,237,131,45,96,22,60,191,70,171,234,182,140
2023-07-24 23:24:34.457313,34,127,277,241,87,2,89,21,58,185,91,131,284,235,154
2023-07-25 23:24:34.457313,8,115,283,248,96,10,110,0,44,188,81,117,272,234,176
2023-07-26 23:24:34.457313,31,96,266,235,138,28,89,23,60,203,51,147,272,208,165
2023-07-27 23:24:34.457313,63,137,269,250,104,36,25,4,39,208,26,115,206,199,149
2023-07-28 23:24:34.457313,50,114,274,264,98,9,88,21,67,198,89,135,217,232,162
